municipio,ano,vinculos,nome
3169307,2015,17286,Três Corações
3169307,2020,15797,Três Corações
3169307,2017,16705,Três Corações
3169307,2018,16186,Três Corações
3169307,2019,16453,Três Corações
3166808,2011,2048,Serra do Salitre
3166808,2014,2255,Serra do Salitre
3166808,2013,2151,Serra do Salitre
3166808,2012,2027,Serra do Salitre
3166808,2010,1966,Serra do Salitre
3166808,2016,2563,Serra do Salitre
3166808,2015,2323,Serra do Salitre
3166808,2020,3188,Serra do Salitre
3166808,2017,3075,Serra do Salitre
3166808,2018,3831,Serra do Salitre
3166808,2019,4218,Serra do Salitre
3136702,2011,140710,Juiz de Fora
3136702,2014,151936,Juiz de Fora
3136702,2013,153610,Juiz de Fora
3136702,2012,150360,Juiz de Fora
3136702,2010,134320,Juiz de Fora
3136702,2016,144249,Juiz de Fora
3136702,2015,147024,Juiz de Fora
3136702,2020,141071,Juiz de Fora
3136702,2017,143344,Juiz de Fora
3136702,2018,144196,Juiz de Fora
3136702,2019,144171,Juiz de Fora
3111101,2011,2909,Campina Verde
3111101,2014,2947,Campina Verde
3111101,2013,2971,Campina Verde
3111101,2012,2577,Campina Verde
3111101,2010,2654,Campina Verde
3111101,2016,2445,Campina Verde
3111101,2015,2936,Campina Verde
3111101,2020,2505,Campina Verde
3111101,2017,2526,Campina Verde
3111101,2018,2571,Campina Verde
3111101,2019,2575,Campina Verde
3140001,2011,11840,Mariana
3140001,2014,13928,Mariana
3140001,2013,16393,Mariana
3140001,2012,12766,Mariana
3140001,2010,11360,Mariana
3140001,2016,12542,Mariana
3140001,2015,13200,Mariana
3140001,2020,16981,Mariana
3140001,2017,14142,Mariana
3140001,2018,14204,Mariana
3140001,2019,16175,Mariana
3110707,2011,1687,Cambuquira
3110707,2014,1878,Cambuquira
3110707,2013,1892,Cambuquira
3110707,2012,1578,Cambuquira
3110707,2010,1608,Cambuquira
3110707,2016,1743,Cambuquira
3110707,2015,1767,Cambuquira
3110707,2020,1723,Cambuquira
3110707,2017,1759,Cambuquira
3110707,2018,1726,Cambuquira
3110707,2019,1687,Cambuquira
3139300,2011,1508,Manga
3139300,2014,1964,Manga
3139300,2013,1873,Manga
3139300,2012,1518,Manga
3139300,2010,1400,Manga
3139300,2016,2204,Manga
3139300,2015,1970,Manga
3139300,2020,1641,Manga
3139300,2017,1771,Manga
3139300,2018,1735,Manga
3139300,2019,1590,Manga
3102605,2011,9131,Andradas
3102605,2014,9889,Andradas
3102605,2013,9824,Andradas
3102605,2012,9264,Andradas
3102605,2010,8692,Andradas
3102605,2016,10639,Andradas
3102605,2015,10389,Andradas
3102605,2020,10273,Andradas
3102605,2017,10845,Andradas
3102605,2018,10763,Andradas
3102605,2019,10413,Andradas
3161403,2011,416,São Francisco do Glória
3161403,2014,464,São Francisco do Glória
3161403,2013,465,São Francisco do Glória
3161403,2012,322,São Francisco do Glória
3161403,2010,441,São Francisco do Glória
3161403,2016,309,São Francisco do Glória
3161403,2015,415,São Francisco do Glória
3161403,2020,494,São Francisco do Glória
3161403,2017,427,São Francisco do Glória
3161403,2018,444,São Francisco do Glória
3161403,2019,455,São Francisco do Glória
3169703,2011,2458,Turmalina
3169703,2014,3124,Turmalina
3169703,2013,2934,Turmalina
3169703,2012,2402,Turmalina
3169703,2010,2365,Turmalina
3169703,2016,2815,Turmalina
3169703,2015,2983,Turmalina
3169703,2020,3168,Turmalina
3169703,2017,2650,Turmalina
3169703,2018,2973,Turmalina
3169703,2019,3004,Turmalina
3140803,2011,6583,Matias Barbosa
3140803,2014,5179,Matias Barbosa
3140803,2013,7873,Matias Barbosa
3140803,2012,7106,Matias Barbosa
3140803,2010,5131,Matias Barbosa
3140803,2016,5056,Matias Barbosa
3140803,2015,4578,Matias Barbosa
3140803,2020,5078,Matias Barbosa
3140803,2017,4410,Matias Barbosa
3140803,2018,4640,Matias Barbosa
3140803,2019,5137,Matias Barbosa
3145604,2011,9060,Oliveira
3145604,2014,9365,Oliveira
3145604,2013,9532,Oliveira
3145604,2012,9022,Oliveira
3145604,2010,8755,Oliveira
3145604,2016,8834,Oliveira
3145604,2015,8785,Oliveira
3145604,2020,9486,Oliveira
3145604,2017,8866,Oliveira
3145604,2018,9096,Oliveira
3145604,2019,9190,Oliveira
3117876,2011,5148,Confins
3117876,2014,5478,Confins
3117876,2013,5405,Confins
3117876,2012,4792,Confins
3117876,2010,4479,Confins
3117876,2016,5663,Confins
3117876,2015,6044,Confins
3117876,2020,4162,Confins
3117876,2017,5377,Confins
3117876,2018,6238,Confins
3117876,2019,5416,Confins
3156700,2011,16656,Sabará
3156700,2014,17555,Sabará
3156700,2013,17195,Sabará
3156700,2012,14752,Sabará
3156700,2010,14367,Sabará
3156700,2016,18194,Sabará
3156700,2015,17744,Sabará
3156700,2020,19841,Sabará
3156700,2017,18251,Sabará
3156700,2018,21053,Sabará
3156700,2019,19857,Sabará
3170404,2011,15333,Unaí
3170404,2014,17031,Unaí
3170404,2013,16677,Unaí
3170404,2012,15816,Unaí
3170404,2010,14948,Unaí
3170404,2016,16454,Unaí
3170404,2015,16640,Unaí
3170404,2020,16945,Unaí
3170404,2017,16709,Unaí
3170404,2018,17016,Unaí
3170404,2019,16883,Unaí
3137502,2011,2469,Lagoa Formosa
3137502,2014,2952,Lagoa Formosa
3137502,2013,2631,Lagoa Formosa
3137502,2012,2541,Lagoa Formosa
3137502,2010,2066,Lagoa Formosa
3137502,2016,2979,Lagoa Formosa
3137502,2015,3026,Lagoa Formosa
3137502,2020,3145,Lagoa Formosa
3137502,2017,3224,Lagoa Formosa
3137502,2018,3288,Lagoa Formosa
3137502,2019,3318,Lagoa Formosa
3169406,2011,11500,Três Pontas
3169406,2014,12209,Três Pontas
3169406,2013,12278,Três Pontas
3169406,2012,12114,Três Pontas
3169406,2010,10914,Três Pontas
3169406,2016,12242,Três Pontas
3169406,2015,12150,Três Pontas
3169406,2020,14001,Três Pontas
3169406,2017,12828,Três Pontas
3169406,2018,13076,Três Pontas
3169406,2019,13685,Três Pontas
3141108,2011,10316,Matozinhos
3141108,2014,10897,Matozinhos
3141108,2013,10454,Matozinhos
3141108,2012,10518,Matozinhos
3141108,2010,9603,Matozinhos
3141108,2016,9024,Matozinhos
3141108,2015,9761,Matozinhos
3141108,2020,11190,Matozinhos
3141108,2017,9499,Matozinhos
3141108,2018,10378,Matozinhos
3141108,2019,10455,Matozinhos
3153400,2011,2793,Presidente Olegário
3153400,2014,3183,Presidente Olegário
3153400,2013,3316,Presidente Olegário
3153400,2012,3011,Presidente Olegário
3153400,2010,2472,Presidente Olegário
3153400,2016,3275,Presidente Olegário
3153400,2015,3127,Presidente Olegário
3153400,2020,3141,Presidente Olegário
3153400,2017,3375,Presidente Olegário
3153400,2018,3193,Presidente Olegário
3153400,2019,3221,Presidente Olegário
3150802,2011,1099,Piranga
3150802,2014,1177,Piranga
3150802,2013,1160,Piranga
3150802,2012,1072,Piranga
3150802,2010,1095,Piranga
3150802,2016,1163,Piranga
3150802,2015,1201,Piranga
3150802,2020,1273,Piranga
3150802,2017,1248,Piranga
3150802,2018,1248,Piranga
3150802,2019,1302,Piranga
3113206,2011,3170,Carandaí
3113206,2014,4053,Carandaí
3113206,2013,3731,Carandaí
3113206,2012,3350,Carandaí
3113206,2010,3161,Carandaí
3113206,2016,4245,Carandaí
3113206,2015,4179,Carandaí
3113206,2020,3905,Carandaí
3113206,2017,4096,Carandaí
3113206,2018,4091,Carandaí
3113206,2019,4057,Carandaí
3142601,2011,2093,Monsenhor Paulo
3142601,2014,2048,Monsenhor Paulo
3142601,2013,2172,Monsenhor Paulo
3142601,2012,2171,Monsenhor Paulo
3142601,2010,1800,Monsenhor Paulo
3142601,2016,1760,Monsenhor Paulo
3142601,2015,1818,Monsenhor Paulo
3142601,2020,1398,Monsenhor Paulo
3142601,2017,1757,Monsenhor Paulo
3142601,2018,1640,Monsenhor Paulo
3142601,2019,1491,Monsenhor Paulo
3150703,2011,2238,Pirajuba
3150703,2014,2529,Pirajuba
3150703,2013,2309,Pirajuba
3150703,2012,2199,Pirajuba
3150703,2010,1761,Pirajuba
3150703,2016,2481,Pirajuba
3150703,2015,2591,Pirajuba
3150703,2020,2798,Pirajuba
3150703,2017,2616,Pirajuba
3150703,2018,2545,Pirajuba
3150703,2019,2663,Pirajuba
3152105,2011,17788,Ponte Nova
3152105,2014,16346,Ponte Nova
3152105,2013,15982,Ponte Nova
3152105,2012,16591,Ponte Nova
3152105,2010,14400,Ponte Nova
3152105,2016,15697,Ponte Nova
3152105,2015,16733,Ponte Nova
3152105,2020,16399,Ponte Nova
3152105,2017,15947,Ponte Nova
3152105,2018,16072,Ponte Nova
3152105,2019,16601,Ponte Nova
3113503,2011,1292,Carbonita
3113503,2014,1545,Carbonita
3113503,2013,1290,Carbonita
3113503,2012,1043,Carbonita
3113503,2010,1167,Carbonita
3113503,2016,1032,Carbonita
3113503,2015,1494,Carbonita
3113503,2020,1368,Carbonita
3113503,2017,1519,Carbonita
3113503,2018,1584,Carbonita
3113503,2019,1523,Carbonita
3121605,2011,7614,Diamantina
3121605,2014,8520,Diamantina
3121605,2013,8008,Diamantina
3121605,2012,8048,Diamantina
3121605,2010,7337,Diamantina
3121605,2016,8740,Diamantina
3121605,2015,8878,Diamantina
3121605,2020,9218,Diamantina
3121605,2017,9031,Diamantina
3121605,2018,9138,Diamantina
3121605,2019,9188,Diamantina
3170800,2011,6689,Várzea da Palma
3170800,2014,6283,Várzea da Palma
3170800,2013,6418,Várzea da Palma
3170800,2012,6365,Várzea da Palma
3170800,2010,6819,Várzea da Palma
3170800,2016,5236,Várzea da Palma
3170800,2015,5283,Várzea da Palma
3170800,2020,5619,Várzea da Palma
3170800,2017,5504,Várzea da Palma
3170800,2018,5678,Várzea da Palma
3170800,2019,5807,Várzea da Palma
3161304,2011,978,São Francisco de Sales
3161304,2014,974,São Francisco de Sales
3161304,2013,916,São Francisco de Sales
3161304,2012,866,São Francisco de Sales
3161304,2010,897,São Francisco de Sales
3161304,2016,970,São Francisco de Sales
3161304,2015,1042,São Francisco de Sales
3161304,2020,793,São Francisco de Sales
3161304,2017,1069,São Francisco de Sales
3161304,2018,1004,São Francisco de Sales
3161304,2019,984,São Francisco de Sales
3144607,2011,3523,Nepomuceno
3144607,2014,3832,Nepomuceno
3144607,2013,3744,Nepomuceno
3144607,2012,3553,Nepomuceno
3144607,2010,3381,Nepomuceno
3144607,2016,3662,Nepomuceno
3144607,2015,3844,Nepomuceno
3144607,2020,3701,Nepomuceno
3144607,2017,3753,Nepomuceno
3144607,2018,3845,Nepomuceno
3144607,2019,3764,Nepomuceno
3118908,2011,587,Cordisburgo
3118908,2014,685,Cordisburgo
3118908,2013,664,Cordisburgo
3118908,2012,637,Cordisburgo
3118908,2010,581,Cordisburgo
3118908,2016,658,Cordisburgo
3118908,2015,651,Cordisburgo
3118908,2020,776,Cordisburgo
3118908,2017,772,Cordisburgo
3118908,2018,750,Cordisburgo
3118908,2019,743,Cordisburgo
3137205,2011,10323,Lagoa da Prata
3137205,2014,11941,Lagoa da Prata
3137205,2013,11742,Lagoa da Prata
3137205,2012,10506,Lagoa da Prata
3137205,2010,9529,Lagoa da Prata
3137205,2016,12255,Lagoa da Prata
3137205,2015,12485,Lagoa da Prata
3137205,2020,12255,Lagoa da Prata
3137205,2017,11526,Lagoa da Prata
3137205,2018,11973,Lagoa da Prata
3137205,2019,12042,Lagoa da Prata
3129806,2011,16536,Ibirité
3129806,2014,17692,Ibirité
3129806,2013,16793,Ibirité
3129806,2012,16816,Ibirité
3129806,2010,16869,Ibirité
3129806,2016,15667,Ibirité
3129806,2015,16672,Ibirité
3129806,2020,17341,Ibirité
3129806,2017,16146,Ibirité
3129806,2018,16455,Ibirité
3129806,2019,16370,Ibirité
3128303,2011,4916,Guaranésia
3128303,2014,4898,Guaranésia
3128303,2013,5002,Guaranésia
3128303,2012,4840,Guaranésia
3128303,2010,4657,Guaranésia
3128303,2016,4624,Guaranésia
3128303,2015,4816,Guaranésia
3128303,2020,5009,Guaranésia
3128303,2017,4567,Guaranésia
3128303,2018,4860,Guaranésia
3128303,2019,4896,Guaranésia
3113404,2011,16630,Caratinga
3113404,2014,17136,Caratinga
3113404,2013,16749,Caratinga
3113404,2012,16178,Caratinga
3113404,2010,14674,Caratinga
3113404,2016,15877,Caratinga
3113404,2015,16684,Caratinga
3113404,2020,19048,Caratinga
3113404,2017,16591,Caratinga
3113404,2018,17175,Caratinga
3113404,2019,18669,Caratinga
3160405,2011,5476,Santo Antônio do Monte
3160405,2014,5962,Santo Antônio do Monte
3160405,2013,6250,Santo Antônio do Monte
3160405,2012,5907,Santo Antônio do Monte
3160405,2010,5250,Santo Antônio do Monte
3160405,2016,5315,Santo Antônio do Monte
3160405,2015,5695,Santo Antônio do Monte
3160405,2020,5254,Santo Antônio do Monte
3160405,2017,5577,Santo Antônio do Monte
3160405,2018,5337,Santo Antônio do Monte
3160405,2019,5326,Santo Antônio do Monte
3136306,2011,12621,João Pinheiro
3136306,2014,12066,João Pinheiro
3136306,2013,11882,João Pinheiro
3136306,2012,11051,João Pinheiro
3136306,2010,10612,João Pinheiro
3136306,2016,11100,João Pinheiro
3136306,2015,11336,João Pinheiro
3136306,2020,14006,João Pinheiro
3136306,2017,11716,João Pinheiro
3136306,2018,13150,João Pinheiro
3136306,2019,13472,João Pinheiro
3122900,2011,1039,Dona Euzébia
3122900,2014,1079,Dona Euzébia
3122900,2013,1042,Dona Euzébia
3122900,2012,1077,Dona Euzébia
3122900,2010,837,Dona Euzébia
3122900,2016,984,Dona Euzébia
3122900,2015,920,Dona Euzébia
3122900,2020,858,Dona Euzébia
3122900,2017,942,Dona Euzébia
3122900,2018,924,Dona Euzébia
3122900,2019,878,Dona Euzébia
3149804,2011,3601,Perdizes
3149804,2014,3944,Perdizes
3149804,2013,3519,Perdizes
3149804,2012,3286,Perdizes
3149804,2010,3391,Perdizes
3149804,2016,3981,Perdizes
3149804,2015,3710,Perdizes
3149804,2020,4482,Perdizes
3149804,2017,4178,Perdizes
3149804,2018,4558,Perdizes
3149804,2019,4548,Perdizes
3150505,2011,1280,Pimenta
3150505,2014,1453,Pimenta
3150505,2013,1484,Pimenta
3150505,2012,1138,Pimenta
3150505,2010,1211,Pimenta
3150505,2016,1534,Pimenta
3150505,2015,1518,Pimenta
3150505,2020,1691,Pimenta
3150505,2017,1613,Pimenta
3150505,2018,1664,Pimenta
3150505,2019,1720,Pimenta
3134400,2011,9165,Iturama
3134400,2014,10169,Iturama
3134400,2013,9806,Iturama
3134400,2012,10312,Iturama
3134400,2010,7825,Iturama
3134400,2016,10166,Iturama
3134400,2015,9571,Iturama
3134400,2020,10423,Iturama
3134400,2017,9453,Iturama
3134400,2018,9863,Iturama
3134400,2019,10354,Iturama
3119401,2011,17063,Coronel Fabriciano
3119401,2014,18196,Coronel Fabriciano
3119401,2013,18639,Coronel Fabriciano
3119401,2012,17804,Coronel Fabriciano
3119401,2010,15140,Coronel Fabriciano
3119401,2016,16451,Coronel Fabriciano
3119401,2015,17237,Coronel Fabriciano
3119401,2020,14560,Coronel Fabriciano
3119401,2017,15527,Coronel Fabriciano
3119401,2018,14892,Coronel Fabriciano
3119401,2019,15164,Coronel Fabriciano
3157807,2011,32976,Santa Luzia
3157807,2014,25643,Santa Luzia
3157807,2013,25580,Santa Luzia
3157807,2012,25089,Santa Luzia
3157807,2010,29513,Santa Luzia
3157807,2016,24242,Santa Luzia
3157807,2015,24545,Santa Luzia
3157807,2020,26424,Santa Luzia
3157807,2017,24388,Santa Luzia
3157807,2018,25381,Santa Luzia
3157807,2019,26012,Santa Luzia
3135407,2011,2760,Jeceaba
3135407,2014,3714,Jeceaba
3135407,2013,3503,Jeceaba
3135407,2012,2602,Jeceaba
3135407,2010,3401,Jeceaba
3135407,2016,3745,Jeceaba
3135407,2015,3541,Jeceaba
3135407,2020,3389,Jeceaba
3135407,2017,3819,Jeceaba
3135407,2018,3803,Jeceaba
3135407,2019,3887,Jeceaba
3124104,2011,6267,Esmeraldas
3124104,2014,6946,Esmeraldas
3124104,2013,6765,Esmeraldas
3124104,2012,6171,Esmeraldas
3124104,2010,5332,Esmeraldas
3124104,2016,6336,Esmeraldas
3124104,2015,6813,Esmeraldas
3124104,2020,6376,Esmeraldas
3124104,2017,6074,Esmeraldas
3124104,2018,6394,Esmeraldas
3124104,2019,6613,Esmeraldas
3118007,2011,12753,Congonhas
3118007,2014,15596,Congonhas
3118007,2013,14367,Congonhas
3118007,2012,14147,Congonhas
3118007,2010,12229,Congonhas
3118007,2016,15030,Congonhas
3118007,2015,15193,Congonhas
3118007,2020,16644,Congonhas
3118007,2017,16650,Congonhas
3118007,2018,17089,Congonhas
3118007,2019,16751,Congonhas
3106309,2011,6159,Belo Oriente
3106309,2014,5971,Belo Oriente
3106309,2013,6239,Belo Oriente
3106309,2012,6196,Belo Oriente
3106309,2010,6745,Belo Oriente
3106309,2016,6415,Belo Oriente
3106309,2015,5886,Belo Oriente
3106309,2020,7129,Belo Oriente
3106309,2017,6164,Belo Oriente
3106309,2018,7291,Belo Oriente
3106309,2019,7530,Belo Oriente
3127008,2011,1886,Fronteira
3127008,2014,1670,Fronteira
3127008,2013,1597,Fronteira
3127008,2012,1536,Fronteira
3127008,2010,1828,Fronteira
3127008,2016,1661,Fronteira
3127008,2015,1715,Fronteira
3127008,2020,1945,Fronteira
3127008,2017,1681,Fronteira
3127008,2018,1824,Fronteira
3127008,2019,2103,Fronteira
3128709,2011,13073,Guaxupé
3128709,2014,13781,Guaxupé
3128709,2013,13622,Guaxupé
3128709,2012,13506,Guaxupé
3128709,2010,12885,Guaxupé
3128709,2016,13483,Guaxupé
3128709,2015,13497,Guaxupé
3128709,2020,13626,Guaxupé
3128709,2017,13403,Guaxupé
3128709,2018,13351,Guaxupé
3128709,2019,13599,Guaxupé
3147402,2011,5636,Paraopeba
3147402,2014,5767,Paraopeba
3147402,2013,5568,Paraopeba
3147402,2012,6047,Paraopeba
3147402,2010,5089,Paraopeba
3147402,2016,5165,Paraopeba
3147402,2015,5253,Paraopeba
3147402,2020,7573,Paraopeba
3147402,2017,5421,Paraopeba
3147402,2018,7317,Paraopeba
3147402,2019,7613,Paraopeba
3141306,2011,552,Medeiros
3141306,2014,698,Medeiros
3141306,2013,663,Medeiros
3141306,2012,588,Medeiros
3141306,2010,522,Medeiros
3141306,2016,671,Medeiros
3141306,2015,664,Medeiros
3141306,2020,781,Medeiros
3141306,2017,685,Medeiros
3141306,2018,695,Medeiros
3141306,2019,697,Medeiros
3118700,2011,1224,Coqueiral
3118700,2014,1227,Coqueiral
3118700,2013,1192,Coqueiral
3118700,2012,1180,Coqueiral
3118700,2010,921,Coqueiral
3118700,2016,1243,Coqueiral
3118700,2015,1246,Coqueiral
3118700,2020,1250,Coqueiral
3118700,2017,1305,Coqueiral
3118700,2018,1248,Coqueiral
3118700,2019,1278,Coqueiral
3133758,2011,3526,Itaú de Minas
3133758,2014,3835,Itaú de Minas
3133758,2013,3571,Itaú de Minas
3133758,2012,3517,Itaú de Minas
3133758,2010,4064,Itaú de Minas
3133758,2016,3108,Itaú de Minas
3133758,2015,3327,Itaú de Minas
3133758,2020,3206,Itaú de Minas
3133758,2017,2935,Itaú de Minas
3133758,2018,2908,Itaú de Minas
3133758,2019,3236,Itaú de Minas
3161908,2011,2367,São Gonçalo do Rio Abaixo
3161908,2014,3459,São Gonçalo do Rio Abaixo
3161908,2013,2733,São Gonçalo do Rio Abaixo
3161908,2012,2488,São Gonçalo do Rio Abaixo
3161908,2010,2093,São Gonçalo do Rio Abaixo
3161908,2016,2300,São Gonçalo do Rio Abaixo
3161908,2015,2911,São Gonçalo do Rio Abaixo
3161908,2020,5650,São Gonçalo do Rio Abaixo
3161908,2017,4570,São Gonçalo do Rio Abaixo
3161908,2018,4722,São Gonçalo do Rio Abaixo
3161908,2019,5394,São Gonçalo do Rio Abaixo
3109204,2011,940,Buenópolis
3109204,2014,971,Buenópolis
3109204,2013,949,Buenópolis
3109204,2012,804,Buenópolis
3109204,2010,869,Buenópolis
3109204,2016,843,Buenópolis
3109204,2015,964,Buenópolis
3109204,2020,874,Buenópolis
3109204,2017,925,Buenópolis
3109204,2018,914,Buenópolis
3109204,2019,900,Buenópolis
3103900,2011,1703,Araújos
3103900,2014,1831,Araújos
3103900,2013,1809,Araújos
3103900,2012,1829,Araújos
3103900,2010,1642,Araújos
3103900,2016,1756,Araújos
3103900,2015,1831,Araújos
3103900,2020,1716,Araújos
3103900,2017,1818,Araújos
3103900,2018,1844,Araújos
3103900,2019,1807,Araújos
3130705,2011,1424,Indianópolis
3130705,2014,1320,Indianópolis
3130705,2013,1403,Indianópolis
3130705,2012,1309,Indianópolis
3130705,2010,1204,Indianópolis
3130705,2016,1240,Indianópolis
3130705,2015,1199,Indianópolis
3130705,2020,3991,Indianópolis
3130705,2017,1253,Indianópolis
3130705,2018,1191,Indianópolis
3130705,2019,1774,Indianópolis
3137601,2011,13771,Lagoa Santa
3137601,2014,14802,Lagoa Santa
3137601,2013,14519,Lagoa Santa
3137601,2012,12548,Lagoa Santa
3137601,2010,13013,Lagoa Santa
3137601,2016,14911,Lagoa Santa
3137601,2015,15251,Lagoa Santa
3137601,2020,16808,Lagoa Santa
3137601,2017,14954,Lagoa Santa
3137601,2018,15176,Lagoa Santa
3137601,2019,17038,Lagoa Santa
3145901,2011,15863,Ouro Branco
3145901,2014,16359,Ouro Branco
3145901,2013,16462,Ouro Branco
3145901,2012,16873,Ouro Branco
3145901,2010,13789,Ouro Branco
3145901,2016,11646,Ouro Branco
3145901,2015,14671,Ouro Branco
3145901,2020,12570,Ouro Branco
3145901,2017,11397,Ouro Branco
3145901,2018,11534,Ouro Branco
3145901,2019,12318,Ouro Branco
3136652,2011,5857,Juatuba
3136652,2014,6451,Juatuba
3136652,2013,6463,Juatuba
3136652,2012,6433,Juatuba
3136652,2010,5659,Juatuba
3136652,2016,5787,Juatuba
3136652,2015,6144,Juatuba
3136652,2020,6765,Juatuba
3136652,2017,6403,Juatuba
3136652,2018,6410,Juatuba
3136652,2019,6323,Juatuba
3169901,2011,27510,Ubá
3169901,2014,28779,Ubá
3169901,2013,28776,Ubá
3169901,2012,28538,Ubá
3169901,2010,26041,Ubá
3169901,2016,25154,Ubá
3169901,2015,26825,Ubá
3169901,2020,26492,Ubá
3169901,2017,25612,Ubá
3169901,2018,26406,Ubá
3169901,2019,26327,Ubá
3163706,2011,9823,São Lourenço
3163706,2014,10875,São Lourenço
3163706,2013,10185,São Lourenço
3163706,2012,10211,São Lourenço
